Close,High,Low,Open,Volume
CELH,CELH,CELH,CELH,CELH
31.020000457763672,32.11000061035156,30.959999084472656,31.829999923706055,6634500
31.31999969482422,32.150001525878906,30.860000610351562,31.6299991607666,6706400
32.529998779296875,32.70000076293945,31.510000228881836,31.899999618530273,6141500
31.360000610351562,33.060001373291016,31.209999084472656,32.900001525878906,8286400
31.200000762939453,31.979999542236328,30.530000686645508,31.610000610351562,7097700
30.450000762939453,32.11000061035156,30.329999923706055,31.200000762939453,9034600
29.739999771118164,30.5,29.649999618530273,30.270000457763672,6952900
30.25,30.739999771118164,29.729999542236328,30.15999984741211,5724700
28.81999969482422,30.420000076293945,28.790000915527344,30.299999237060547,8725700
28.739999771118164,29.149999618530273,28.200000762939453,28.610000610351562,8858100
30.510000228881836,30.530000686645508,28.860000610351562,29.18000030517578,10850000
